t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,ADC_B_RAW,ADC_B_OFS,XSPARE5,ISR_CNT
959.530,13:34:01.438,449.513,9.523,4280.606,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.436,28.256,0.692,52.349,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
959.675,13:34:01.502,452.329,9.216,4168.453,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.436,28.256,0.692,52.349,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
959.738,13:34:01.565,452.329,9.216,4168.453,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.436,28.256,0.692,52.349,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
959.801,13:34:01.709,452.329,9.216,4168.453,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.436,28.256,0.692,52.349,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
959.946,13:34:01.774,452.329,9.216,4168.453,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.436,28.256,0.692,52.349,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
960.010,13:34:01.838,451.342,9.329,4210.710,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.436,28.256,0.692,52.349,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
960.073,13:34:01.981,451.342,9.329,4210.710,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.704,52.353,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
960.218,13:34:02.045,451.342,9.329,4210.710,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.704,52.353,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
960.282,13:34:02.301,451.342,9.329,4210.710,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.704,52.353,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
960.538,13:34:02.445,448.714,9.621,4316.911,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.237,29.056,0.717,52.346,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
960.682,13:34:02.509,448.714,9.621,4316.911,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.237,29.056,0.717,52.346,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
960.746,13:34:02.573,448.714,9.621,4316.911,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.237,29.056,0.717,52.346,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
960.809,13:34:02.716,449.496,9.536,4286.214,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.339,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
960.953,13:34:02.780,449.496,9.536,4286.214,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.339,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
961.018,13:34:02.845,449.496,9.536,4286.214,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.339,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
961.082,13:34:02.988,449.496,9.536,4286.214,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.339,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
961.224,13:34:03.052,448.040,9.691,4342.093,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.339,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
961.289,13:34:03.308,448.040,9.691,4342.093,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.339,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
961.545,13:34:03.453,448.040,9.691,4342.093,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.267,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
961.689,13:34:03.516,449.400,9.546,4290.122,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.267,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
961.752,13:34:03.579,449.400,9.546,4290.122,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.267,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
961.816,13:34:03.724,449.400,9.546,4290.122,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.267,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
961.961,13:34:03.788,449.400,9.546,4290.122,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.267,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
962.024,13:34:03.851,451.509,9.321,4208.716,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.267,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
962.088,13:34:03.995,451.509,9.321,4208.716,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.703,52.247,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
962.233,13:34:04.060,451.509,9.321,4208.716,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.703,52.247,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
962.296,13:34:04.315,451.509,9.321,4208.716,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.703,52.247,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
962.553,13:34:04.460,445.726,9.933,4427.238,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.275,29.456,0.722,52.266,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
962.696,13:34:04.523,445.726,9.933,4427.238,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.275,29.456,0.722,52.266,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
962.761,13:34:04.588,445.726,9.933,4427.238,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.275,29.456,0.722,52.266,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
962.824,13:34:04.731,448.998,9.595,4308.095,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.255,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
962.968,13:34:04.796,448.998,9.595,4308.095,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.255,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
963.032,13:34:04.860,448.998,9.595,4308.095,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.255,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
963.095,13:34:05.003,448.998,9.595,4308.095,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.255,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
963.240,13:34:05.067,452.144,9.246,4180.730,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.255,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
963.304,13:34:05.323,452.144,9.246,4180.730,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.706,52.255,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
963.560,13:34:05.467,452.144,9.246,4180.730,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.275,29.456,0.718,52.186,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
963.704,13:34:05.531,448.777,9.619,4316.810,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.275,29.456,0.718,52.186,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
963.768,13:34:05.595,448.777,9.619,4316.810,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.275,29.456,0.718,52.186,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
963.832,13:34:05.739,448.777,9.619,4316.810,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.275,29.456,0.718,52.186,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
963.976,13:34:05.803,448.777,9.619,4316.810,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.275,29.456,0.718,52.186,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
964.040,13:34:05.867,448.756,9.626,4319.506,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.275,29.456,0.718,52.186,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
964.104,13:34:06.011,448.756,9.626,4319.506,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.237,29.056,0.717,52.142,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
964.248,13:34:06.075,448.756,9.626,4319.506,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.237,29.056,0.717,52.142,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
964.310,13:34:06.330,448.756,9.626,4319.506,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.237,29.056,0.717,52.142,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
964.566,13:34:06.474,451.901,9.275,4191.596,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.703,52.136,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
964.711,13:34:06.539,451.901,9.275,4191.596,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.703,52.136,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
964.775,13:34:06.602,451.901,9.275,4191.596,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.703,52.136,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
964.839,13:34:06.745,444.113,9.592,4259.919,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.714,52.173,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
964.982,13:34:06.810,444.113,9.592,4259.919,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.714,52.173,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
965.047,13:34:06.875,444.113,9.592,4259.919,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.714,52.173,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
965.111,13:34:07.018,444.113,9.592,4259.919,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.714,52.173,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
965.254,13:34:07.082,454.507,8.950,4067.871,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.714,52.173,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
965.318,13:34:07.337,454.507,8.950,4067.871,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.836,28.656,0.714,52.173,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
965.574,13:34:07.482,454.507,8.950,4067.871,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.075,28.256,0.679,52.071,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
965.719,13:34:07.546,455.604,8.839,4027.201,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.075,28.256,0.679,52.071,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
965.782,13:34:07.610,455.604,8.839,4027.201,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.075,28.256,0.679,52.071,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
965.846,13:34:07.753,455.604,8.839,4027.201,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.474,28.656,0.687,52.054,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
965.990,13:34:07.817,455.604,8.839,4027.201,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.474,28.656,0.687,52.054,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
966.055,13:34:07.882,455.604,8.839,4027.201,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.474,28.656,0.687,52.054,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
966.119,13:34:08.025,448.956,9.616,4317.256,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.276,29.456,0.717,52.050,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
966.262,13:34:08.090,448.956,9.616,4317.256,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.276,29.456,0.717,52.050,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
966.326,13:34:08.346,448.956,9.616,4317.256,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.276,29.456,0.717,52.050,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
966.581,13:34:08.489,450.990,9.394,4236.658,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.835,28.656,0.703,52.044,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
966.726,13:34:08.553,450.990,9.394,4236.658,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.835,28.656,0.703,52.044,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
966.790,13:34:08.617,450.990,9.394,4236.658,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.835,28.656,0.703,52.044,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
966.853,13:34:08.761,450.990,9.394,4236.658,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.276,29.456,0.719,52.062,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
966.998,13:34:08.825,447.919,9.731,4358.546,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.276,29.456,0.719,52.062,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
967.062,13:34:08.889,447.919,9.731,4358.546,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.276,29.456,0.719,52.062,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
967.126,13:34:09.032,447.919,9.731,4358.546,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.276,29.456,0.719,52.062,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
967.270,13:34:09.097,447.919,9.731,4358.546,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.276,29.456,0.719,52.062,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
967.332,13:34:09.352,447.975,9.724,4356.309,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.276,29.456,0.719,52.062,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
967.589,13:34:09.496,447.975,9.724,4356.309,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.237,29.056,0.718,52.050,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
967.733,13:34:09.560,450.929,9.402,4239.553,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.237,29.056,0.718,52.050,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
967.796,13:34:09.624,450.929,9.402,4239.553,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,29.237,29.056,0.718,52.050,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
967.860,13:34:09.768,450.929,9.402,4239.553,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,28.874,29.056,0.704,51.963,5.000,27.25616455078125,362.1538391113281,1005.0,1.0
