t_s,clock,VDC,IDC,PDC,VG_A,VG_B,VG_C,IINV_A,IINV_B,IINV_C,STS,MODE,FAULT_FLAGS,FREQ,SET_FREQ,MOD_IDX,TEMP,STOP_REASON,ADC_B_RAW,ADC_B_OFS,XSPARE5,FAULT_UV_CNT
92.261,13:16:16.416,463.070,34.996,16205.411,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,62.985,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
92.325,13:16:16.481,463.070,34.996,16205.411,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,62.985,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
92.389,13:16:16.625,463.070,34.996,16205.411,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,62.985,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
92.533,13:16:16.689,463.070,34.996,16205.411,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,62.985,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
92.598,13:16:16.753,460.653,35.534,16368.842,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,62.985,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
92.661,13:16:16.897,460.653,35.534,16368.842,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.019,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
92.804,13:16:16.960,460.653,35.534,16368.842,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.019,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
92.869,13:16:17.216,460.653,35.534,16368.842,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.019,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
93.125,13:16:17.360,462.623,35.097,16236.481,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.018,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
93.269,13:16:17.424,462.623,35.097,16236.481,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.018,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
93.333,13:16:17.488,462.623,35.097,16236.481,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.018,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
93.397,13:16:17.632,460.833,35.493,16356.452,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.037,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
93.540,13:16:17.696,460.833,35.493,16356.452,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.037,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
93.605,13:16:17.760,460.833,35.493,16356.452,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.037,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
93.668,13:16:17.904,460.833,35.493,16356.452,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.037,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
93.813,13:16:17.968,462.568,35.111,16241.276,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.037,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
93.876,13:16:18.224,462.568,35.111,16241.276,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.037,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
94.133,13:16:18.368,462.568,35.111,16241.276,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.071,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
94.276,13:16:18.431,461.077,35.437,16339.220,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.071,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
94.340,13:16:18.495,461.077,35.437,16339.220,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.071,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
94.405,13:16:18.640,461.077,35.437,16339.220,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.071,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
94.548,13:16:18.704,461.077,35.437,16339.220,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.071,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
94.612,13:16:18.767,462.392,35.130,16244.018,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.071,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
94.676,13:16:18.911,462.392,35.130,16244.018,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.060,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
94.820,13:16:18.975,462.392,35.130,16244.018,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.060,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
94.884,13:16:19.231,462.392,35.130,16244.018,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.060,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
95.140,13:16:19.375,461.351,35.373,16319.284,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.109,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
95.283,13:16:19.438,461.351,35.373,16319.284,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.109,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
95.348,13:16:19.503,461.351,35.373,16319.284,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.109,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
95.412,13:16:19.647,462.377,35.149,16252.155,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.138,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
95.557,13:16:19.712,462.377,35.149,16252.155,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.138,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
95.619,13:16:19.774,462.377,35.149,16252.155,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.138,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
95.684,13:16:19.918,462.377,35.149,16252.155,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.138,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
95.827,13:16:19.982,461.276,35.393,16326.054,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.138,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
95.890,13:16:20.238,461.276,35.393,16326.054,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.138,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
96.146,13:16:20.383,461.276,35.393,16326.054,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.149,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
96.290,13:16:20.446,462.213,35.196,16268.220,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.149,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
96.355,13:16:20.510,462.213,35.196,16268.220,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.149,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
96.419,13:16:20.655,462.213,35.196,16268.220,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.198,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
96.563,13:16:20.718,462.213,35.196,16268.220,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.198,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
96.626,13:16:20.782,461.418,35.366,16318.732,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.198,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
96.690,13:16:20.926,461.418,35.366,16318.732,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.168,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
96.834,13:16:20.989,461.418,35.366,16318.732,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.168,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
96.898,13:16:21.245,461.418,35.366,16318.732,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.168,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
97.154,13:16:21.389,465.539,34.391,16010.457,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.184,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
97.298,13:16:21.453,465.539,34.391,16010.457,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.184,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
97.362,13:16:21.517,465.539,34.391,16010.457,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.184,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
97.426,13:16:21.661,465.539,34.391,16010.457,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.181,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
97.569,13:16:21.725,462.209,35.196,16268.002,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.181,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
97.633,13:16:21.789,462.209,35.196,16268.002,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.181,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
97.697,13:16:21.933,462.209,35.196,16268.002,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.181,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
97.841,13:16:21.997,461.842,35.281,16294.448,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.181,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
97.905,13:16:22.253,461.842,35.281,16294.448,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.181,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
98.162,13:16:22.397,461.842,35.281,16294.448,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.165,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
98.305,13:16:22.460,462.047,35.242,16283.687,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.165,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
98.370,13:16:22.525,462.047,35.242,16283.687,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.165,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
98.433,13:16:22.669,462.047,35.242,16283.687,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.243,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
98.577,13:16:22.732,462.047,35.242,16283.687,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.243,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
98.641,13:16:22.797,462.047,35.242,16283.687,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.243,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
98.705,13:16:22.942,461.886,35.276,16293.289,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.240,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
98.849,13:16:23.005,461.886,35.276,16293.289,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.240,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
98.913,13:16:23.260,461.886,35.276,16293.289,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.240,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
99.170,13:16:23.406,462.130,35.226,16278.836,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.298,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
99.313,13:16:23.469,462.130,35.226,16278.836,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.298,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
99.377,13:16:23.533,462.130,35.226,16278.836,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.298,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
99.441,13:16:23.677,462.130,35.226,16278.836,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.289,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
99.585,13:16:23.740,461.880,35.266,16288.480,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.289,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
99.649,13:16:23.805,461.880,35.266,16288.480,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.289,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
99.713,13:16:23.948,461.880,35.266,16288.480,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.289,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
99.856,13:16:24.012,461.880,35.266,16288.480,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.289,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
99.921,13:16:24.267,464.136,34.741,16124.586,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.289,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
100.177,13:16:24.411,464.136,34.741,16124.586,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,63.300,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
100.321,13:16:24.476,462.024,35.246,16284.311,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,63.300,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
100.385,13:16:24.540,462.024,35.246,16284.311,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.457,48.637,0.940,63.300,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
100.449,13:16:24.683,462.024,35.246,16284.311,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.340,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
100.593,13:16:24.748,462.024,35.246,16284.311,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.340,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
100.656,13:16:24.811,462.024,35.246,16284.311,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.340,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
100.720,13:16:24.956,457.946,36.126,16543.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.351,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
100.864,13:16:25.020,457.946,36.126,16543.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.351,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
100.929,13:16:25.276,457.946,36.126,16543.773,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.351,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
101.184,13:16:25.420,463.403,34.930,16186.518,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.385,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
101.328,13:16:25.483,463.403,34.930,16186.518,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.385,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
101.392,13:16:25.547,463.403,34.930,16186.518,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.385,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
101.455,13:16:25.692,463.403,34.930,16186.518,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.388,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
101.600,13:16:25.755,464.302,34.706,16114.280,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.388,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
101.664,13:16:25.819,464.302,34.706,16114.280,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.388,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
101.728,13:16:25.963,464.302,34.706,16114.280,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.388,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
101.871,13:16:26.027,464.302,34.706,16114.280,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.388,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
101.935,13:16:26.283,460.704,35.534,16370.827,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.388,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
102.191,13:16:26.427,460.704,35.534,16370.827,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.412,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
102.337,13:16:26.492,463.030,35.005,16208.476,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.412,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
102.399,13:16:26.554,463.030,35.005,16208.476,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.412,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
102.463,13:16:26.699,463.030,35.005,16208.476,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.432,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
102.606,13:16:26.762,463.030,35.005,16208.476,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.432,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
102.670,13:16:26.826,463.030,35.005,16208.476,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.432,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
102.734,13:16:26.970,459.039,35.891,16475.166,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.356,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
102.878,13:16:27.034,459.039,35.891,16475.166,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.356,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
102.942,13:16:27.289,459.039,35.891,16475.166,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.356,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
103.198,13:16:27.433,462.932,35.037,16219.923,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.397,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
103.342,13:16:27.497,462.932,35.037,16219.923,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.397,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
103.406,13:16:27.561,462.932,35.037,16219.923,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.397,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
103.470,13:16:27.705,462.932,35.037,16219.923,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.411,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
103.614,13:16:27.770,464.621,34.632,16090.526,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.411,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
103.678,13:16:27.833,464.621,34.632,16090.526,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.411,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
103.742,13:16:27.978,464.621,34.632,16090.526,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.411,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
103.887,13:16:28.042,464.621,34.632,16090.526,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.411,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
103.950,13:16:28.297,461.206,35.430,16340.516,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.456,48.637,0.940,63.411,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
104.206,13:16:28.441,461.206,35.430,16340.516,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.429,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
104.349,13:16:28.505,458.503,36.008,16509.893,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.429,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
104.413,13:16:28.568,458.503,36.008,16509.893,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.856,49.037,0.940,63.429,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
104.477,13:16:28.714,458.503,36.008,16509.893,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.419,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
104.622,13:16:28.777,458.503,36.008,16509.893,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.419,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
104.686,13:16:28.841,458.503,36.008,16509.893,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.818,48.637,0.940,63.419,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
104.749,13:16:28.985,462.806,35.068,16229.885,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.492,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
104.894,13:16:29.049,462.806,35.068,16229.885,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.492,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
104.958,13:16:29.304,462.806,35.068,16229.885,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.492,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
105.213,13:16:29.449,465.044,34.519,16052.864,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.452,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
105.357,13:16:29.512,465.044,34.519,16052.864,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,48.418,48.237,0.940,63.452,5.000,0.10000000149011612,371.8241882324219,399.0,103.0
